review_id,url_id,text,review_rate,time_created,user,restaurant_id,id,name
Bl2SjY5SltXdNcDRmYZE-w,https://www.yelp.com/biz/tragga-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Bl2SjY5SltXdNcDRmYZE-w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,This is a very nice culinary experience if you are into meat. Argentina and Brazil are famous for the quality of their meats. This is a restaurant that...,4,2015-07-19 14:36:11,"{'id': 't_aacDIZkm-hEyCjUsJ9XA', 'profile_url': 'https://www.yelp.com/user_details?userid=t_aacDIZkm-hEyCjUsJ9XA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/oESUuzIuEMW4UaorPlx5pQ/o.jpg', 'name': 'Marcelo H.'}",Um0l8PAAgqhfmMZ0TJVRrA,t_aacDIZkm-hEyCjUsJ9XA,Marcelo H.
BURlahCnrRtpcFcObkadkw,https://www.yelp.com/biz/tacac%C3%A1-do-norte-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=BURlahCnrRtpcFcObkadkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,The tour company I went with at Rio recommended this place to me. They said açaí can be easily found in the streets of Rio but if you want to try authentic...,5,2021-02-01 09:27:19,"{'id': 'xhgbr-yKnqy4Ar2Nll4EAA', 'profile_url': 'https://www.yelp.com/user_details?userid=xhgbr-yKnqy4Ar2Nll4EAA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/ZuhkcDD4ATuC8EJ2OrEp3A/o.jpg', 'name': 'Jodie M.'}",0AzoLR6LoGPJx0HhoIZFCw,xhgbr-yKnqy4Ar2Nll4EAA,Jodie M.
WaOS-kUP6GWudNaSZ7idwg,https://www.yelp.com/biz/tacac%C3%A1-do-norte-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=WaOS-kUP6GWudNaSZ7idwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Bring cash! Possibly even a translator...

What else can I say that hasn't been said already? The açaí at this place is just as good as they say and you're...",4,2018-12-03 10:46:13,"{'id': 'xl1cjzo1ngjfCfbrOljmQw', 'profile_url': 'https://www.yelp.com/user_details?userid=xl1cjzo1ngjfCfbrOljmQw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/1nKpPVdkml5D_-6CAppXnA/o.jpg', 'name': 'Jesse S.'}",0AzoLR6LoGPJx0HhoIZFCw,xl1cjzo1ngjfCfbrOljmQw,Jesse S.
4qpUXwvNp4D2yBp7r9P9AQ,https://www.yelp.com/biz/tacac%C3%A1-do-norte-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=4qpUXwvNp4D2yBp7r9P9AQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Came for the tacacá (oddly a lot like Filipino seafood sinigang except with numbing qualities from the jambu leaf) but stayed for the açaí - or ""ass...",5,2019-11-07 17:23:20,"{'id': '7s_6WsbPegpRjhie2J7sMA', 'profile_url': 'https://www.yelp.com/user_details?userid=7s_6WsbPegpRjhie2J7sMA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/AcCLUrptEo7iRimLicBBrw/o.jpg', 'name': 'Samantha P.'}",0AzoLR6LoGPJx0HhoIZFCw,7s_6WsbPegpRjhie2J7sMA,Samantha P.
5dR6AFzCeOPyWnCn4GZ_yw,https://www.yelp.com/biz/joaquina-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=5dR6AFzCeOPyWnCn4GZ_yw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Honestly the best food we had in Brazil. Every dish we ordered here was top notch, with distinct flavors, tender meats and good accompaniments. The only...",5,2023-06-10 09:04:13,"{'id': 'chs2KPlxAXdZPTs0iihbkg', 'profile_url': 'https://www.yelp.com/user_details?userid=chs2KPlxAXdZPTs0iihbkg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/VTvKYtJzvwPH0fpFLvdf0A/o.jpg', 'name': 'Dylan C.'}",w0-WG9YEOQ7AwWvxrUukRg,chs2KPlxAXdZPTs0iihbkg,Dylan C.
lEZyvPowCZy1vWymyloqEA,https://www.yelp.com/biz/joaquina-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=lEZyvPowCZy1vWymyloqEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Wow!  I had a ""Filet do Ze"" which is a breaded filet mignon with risotto with mozzarella on side.  Ate whole thing.  Perfectly breaded!

It's a crazy...",4,2023-09-03 15:28:48,"{'id': '1cJFYNE3swagRMAkRwi_WA', 'profile_url': 'https://www.yelp.com/user_details?userid=1cJFYNE3swagRMAkRwi_WA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/AbVez_gbWiDA05DkvEQW7A/o.jpg', 'name': 'Rick F.'}",w0-WG9YEOQ7AwWvxrUukRg,1cJFYNE3swagRMAkRwi_WA,Rick F.
h3wFnf_3WYJdjTcXoF3fAA,https://www.yelp.com/biz/joaquina-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=h3wFnf_3WYJdjTcXoF3fAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Dinner with some classic Brazil items. Nice place.  Ate indoors due to the rain. They do have some wait staff that speaks English and they have a tablet...,4,2023-08-28 10:09:23,"{'id': 'EO7u_L1_ZgRdawMrbQMY0A', 'profile_url': 'https://www.yelp.com/user_details?userid=EO7u_L1_ZgRdawMrbQMY0A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/DMDX_R85cu9Wpbakp1ELMw/o.jpg', 'name': 'Fred B.'}",w0-WG9YEOQ7AwWvxrUukRg,EO7u_L1_ZgRdawMrbQMY0A,Fred B.
RxYzQ_o6F9zBaRb51_bE4A,https://www.yelp.com/biz/rotisseria-s%C3%ADrio-libaneza-rio-de-janeiro-4?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=RxYzQ_o6F9zBaRb51_bE4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Great for a quick delicious bite! The fruit smoothie's are to die for.  Brazil just always delivers on having the freshest real fruit smoothies.

I had this...",5,2014-12-22 17:42:59,"{'id': 'NEOSYsubf7SVeVm8RytxYA', 'profile_url': 'https://www.yelp.com/user_details?userid=NEOSYsubf7SVeVm8RytxYA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/qsrkY0UsmDjxTueAr7JqPg/o.jpg', 'name': 'Michelle T.'}",ZZTSCnjORyhKEbj2vgOswQ,NEOSYsubf7SVeVm8RytxYA,Michelle T.
MHN3WVpva0Qm-wOHdgFzfw,https://www.yelp.com/biz/rotisseria-s%C3%ADrio-libaneza-rio-de-janeiro-4?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=MHN3WVpva0Qm-wOHdgFzfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Excelente. A casa existe ha muito tempo e embora o nome e talvez os fundadores eram Sírios um dos atendentes me falou que os donos são Portugueses por 40...,4,2022-12-11 17:48:29,"{'id': 'zDsVwQfup6VeEXzlmqHnvA', 'profile_url': 'https://www.yelp.com/user_details?userid=zDsVwQfup6VeEXzlmqHnvA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/9ej_j0xd3PGJO3x_kISoPA/o.jpg', 'name': 'Greg J.'}",ZZTSCnjORyhKEbj2vgOswQ,zDsVwQfup6VeEXzlmqHnvA,Greg J.
Hl1SDSMSZBLXU2bvdqjn7w,https://www.yelp.com/biz/rotisseria-s%C3%ADrio-libaneza-rio-de-janeiro-4?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Hl1SDSMSZBLXU2bvdqjn7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Esfiha is the Portuguese name for Lebanon's fatayir. We tried the meat, veggie, and cheese options and found the meat option to be the tastiest. The veggie...",3,2020-12-15 14:13:58,"{'id': 'DTKuc_AfULkcXXkcFraYiw', 'profile_url': 'https://www.yelp.com/user_details?userid=DTKuc_AfULkcXXkcFraYiw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/JonHuJ2Ai0WZHiQLV2Cgxw/o.jpg', 'name': 'Peixin M.'}",ZZTSCnjORyhKEbj2vgOswQ,DTKuc_AfULkcXXkcFraYiw,Peixin M.
f9Bowwqo-qkTneSco8_b3w,https://www.yelp.com/biz/colab-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=f9Bowwqo-qkTneSco8_b3w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"What a great find, felt like a hidden gem in Botafogo. I came on a Wednesday and everything was 50% off! My cappuccino which is normally 10 reais was only 5...",5,2020-01-15 12:14:44,"{'id': 'I7iGREIGN83dBOgpT25cRQ', 'profile_url': 'https://www.yelp.com/user_details?userid=I7iGREIGN83dBOgpT25cRQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/VAzK3wUfyzYJBz-edtaECA/o.jpg', 'name': 'Susan W.'}",Y5wa2L3_wP2NTEFC0IWTkQ,I7iGREIGN83dBOgpT25cRQ,Susan W.
2BNGddUU1_WbdaO348HP5g,https://www.yelp.com/biz/colab-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=2BNGddUU1_WbdaO348HP5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Bringing life to an otherwise inactive block this small but option packed newcomer is just what I needed in the hood. A well thought menu for Bota-Soho no...,5,2017-05-03 12:34:46,"{'id': 'jsnQHmb0ZgwihmC0IjU1OQ', 'profile_url': 'https://www.yelp.com/user_details?userid=jsnQHmb0ZgwihmC0IjU1OQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5GpcAzj0BGOpAkaURqfRqg/o.jpg', 'name': 'Daniel I.'}",Y5wa2L3_wP2NTEFC0IWTkQ,jsnQHmb0ZgwihmC0IjU1OQ,Daniel I.
nLaMHBhrN3Zo5cdAazU63Q,https://www.yelp.com/biz/a-polonesa-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=nLaMHBhrN3Zo5cdAazU63Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"The food tastes simply like the food in Poland. Authentic, delicious but most importantly the service is excellent! You must visit this place when you are...",5,2021-09-10 16:22:13,"{'id': 'fCUunPU2jHyPLAZQNdX6qQ', 'profile_url': 'https://www.yelp.com/user_details?userid=fCUunPU2jHyPLAZQNdX6qQ', 'image_url': None, 'name': 'Pablo M.'}",fIowIGziQepeSXFhb5-byg,fCUunPU2jHyPLAZQNdX6qQ,Pablo M.
esLfTAyCTZPIW_dlwMhL2w,https://www.yelp.com/biz/a-polonesa-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=esLfTAyCTZPIW_dlwMhL2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Great place for a really nice Brazilian-Polish dinner.  Their pirogis are really tasty.  Sundays here tend to be busy for lunch and evening.,5,2015-08-07 11:29:32,"{'id': 'FywTvSEDMNNdbjbz7_TK7Q', 'profile_url': 'https://www.yelp.com/user_details?userid=FywTvSEDMNNdbjbz7_TK7Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/jpwJFSR7Xz3TBYNFbsw94A/o.jpg', 'name': 'Cindy L.'}",fIowIGziQepeSXFhb5-byg,FywTvSEDMNNdbjbz7_TK7Q,Cindy L.
aeYzTDjuDB4oRCsBjrNtDQ,https://www.yelp.com/biz/fat-choi-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=aeYzTDjuDB4oRCsBjrNtDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"""Wow"". That describes Fat Choi

This places serves food from Macau (a mix between Chinese and Portuguese foods). They have a self-service buffet that costs...",4,2016-01-30 11:17:02,"{'id': 'TzcLIHRa_ybMLPwHl-JI8A', 'profile_url': 'https://www.yelp.com/user_details?userid=TzcLIHRa_ybMLPwHl-JI8A', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/7ywny0pIjsCnEbC0MEWVlg/o.jpg', 'name': 'Max K.'}",5mEVqj0y-HEcBv0e9npZbQ,TzcLIHRa_ybMLPwHl-JI8A,Max K.
0vYR9BBIq_O4at2mx3260Q,https://www.yelp.com/biz/fat-choi-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=0vYR9BBIq_O4at2mx3260Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Our party of seven had a wonderful meal following the recommendations of the owner Armand - - a well traveled character who speaks English.   
Three...",5,2016-08-15 14:50:24,"{'id': '74LzaXKcw6v-hmSqS0D_9w', 'profile_url': 'https://www.yelp.com/user_details?userid=74LzaXKcw6v-hmSqS0D_9w', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_DSiwpdumimDeL_ALQn-Kg/o.jpg', 'name': 'Oliver S.'}",5mEVqj0y-HEcBv0e9npZbQ,74LzaXKcw6v-hmSqS0D_9w,Oliver S.
Nn9L93DPNbg6jSOBLtTvPg,https://www.yelp.com/biz/fil%C3%A9-de-ouro-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Nn9L93DPNbg6jSOBLtTvPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"I have been here a few times. It's the kind of restaurant that offers lots of quantity but not necessarily lots of quality. Don't get me wrong, the food is...",3,2015-05-23 07:47:02,"{'id': 'BH-wj6xxoLqkSzZwNH1NXA', 'profile_url': 'https://www.yelp.com/user_details?userid=BH-wj6xxoLqkSzZwNH1NXA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/kWnMg80ArKWWgEc-2PPHqQ/o.jpg', 'name': 'Guilherme R.'}",khjMgoq1C8QPfsO3S1ByKw,BH-wj6xxoLqkSzZwNH1NXA,Guilherme R.
h5LKowp1d3arYKMM3MRHPA,https://www.yelp.com/biz/fil%C3%A9-de-ouro-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=h5LKowp1d3arYKMM3MRHPA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Pretty good (and huge) steaks. Their cod croquette (pastel de bacalhau) is also very good to get as a starter. The environment is nothing fancy but the...,4,2014-04-17 00:04:19,"{'id': 'lpC7nYyt1LHulO-86dIATw', 'profile_url': 'https://www.yelp.com/user_details?userid=lpC7nYyt1LHulO-86dIATw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/aszd5DGKtSqny14bVOV1OA/o.jpg', 'name': 'Nuno S.'}",khjMgoq1C8QPfsO3S1ByKw,lpC7nYyt1LHulO-86dIATw,Nuno S.
kPIIQltppJrKOElE2_Gjsw,https://www.yelp.com/biz/fil%C3%A9-de-ouro-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=kPIIQltppJrKOElE2_Gjsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Really good steaks! One of the best in Rio. The cod croquette is amazing, definitely recommended. The steaks are big and good for two. They come with...",4,2013-10-29 11:56:27,"{'id': 'daW0Jk29tQQaDq2m_UxcTA', 'profile_url': 'https://www.yelp.com/user_details?userid=daW0Jk29tQQaDq2m_UxcTA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Av2xif4vdeFnNO_MKIrrOA/o.jpg', 'name': 'Joao J.'}",khjMgoq1C8QPfsO3S1ByKw,daW0Jk29tQQaDq2m_UxcTA,Joao J.
mDMSi9YfE6l3IyTX1YqimQ,https://www.yelp.com/biz/ino-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=mDMSi9YfE6l3IyTX1YqimQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,A new gem at the famous gastronomic street Conde de Irajá in Rio de Janeiro. A perfect mix of Italian food with addition of Brazilian ingredients such as...,5,2018-06-30 18:16:36,"{'id': 'ZcPGGpr5xiCzScEQC-IF8g', 'profile_url': 'https://www.yelp.com/user_details?userid=ZcPGGpr5xiCzScEQC-IF8g', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/VhMKkUjU1fBdYYKLhSV1PA/o.jpg', 'name': 'Luciana M.'}",l52jsF7w1nn2DqEMDBTkYA,ZcPGGpr5xiCzScEQC-IF8g,Luciana M.
1On0mWH9M8_0-NKcek6bGA,https://www.yelp.com/biz/ino-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=1On0mWH9M8_0-NKcek6bGA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Food was ok. Vibe was cool. Problem - Absolutely no real service at all. Waited forever to be served.,2,2019-02-06 10:28:04,"{'id': 'KyuYzC2JoyiTkiJud_qGTw', 'profile_url': 'https://www.yelp.com/user_details?userid=KyuYzC2JoyiTkiJud_qGTw', 'image_url': None, 'name': 'Will S.'}",l52jsF7w1nn2DqEMDBTkYA,KyuYzC2JoyiTkiJud_qGTw,Will S.
2RKQIIkCWch_QV8dEmiCmw,https://www.yelp.com/biz/prana-vegetariano-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=2RKQIIkCWch_QV8dEmiCmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Very good food with a nice ambiance and very good looking and friendly staff . I will definitely go back on my next trip to Rio. Also its very close to the...,5,2022-01-07 11:07:07,"{'id': 'xmSFpDGEnuJNyFe2KlgWNA', 'profile_url': 'https://www.yelp.com/user_details?userid=xmSFpDGEnuJNyFe2KlgWNA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/mzBcZ_eoN9DybKFKxXn0MQ/o.jpg', 'name': 'andrea p.'}",CdX6Nx2am3A03UhshGkudA,xmSFpDGEnuJNyFe2KlgWNA,andrea p.
gow5VF1COLZr9FvwYmo8Dg,https://www.yelp.com/biz/prana-vegetariano-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=gow5VF1COLZr9FvwYmo8Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"I wish Laranjeiras was easier for me to get to. I would eat here at least 3 times a week. The food was excellent, I got the vegetarian feijoada with...",5,2016-03-28 18:04:06,"{'id': 'SKMGhF_bG1KqDoaDKFlkXw', 'profile_url': 'https://www.yelp.com/user_details?userid=SKMGhF_bG1KqDoaDKFlkXw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/GjhuWOKBZcAFdYcTGGSS4g/o.jpg', 'name': 'Krystee M.'}",CdX6Nx2am3A03UhshGkudA,SKMGhF_bG1KqDoaDKFlkXw,Krystee M.
6BcxtWmY5ELaDbEK6O5OMA,https://www.yelp.com/biz/prana-vegetariano-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=6BcxtWmY5ELaDbEK6O5OMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Ordered for takeout.

Stayed in Rio for five weeks now and this is by far the best Vegetarian food I've had here. Will definitely order again!",5,2016-08-10 14:38:33,"{'id': 'gUzt_MEfMJMvFyuNEK2gPg', 'profile_url': 'https://www.yelp.com/user_details?userid=gUzt_MEfMJMvFyuNEK2gPg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/cwoj8c5S09Ct-yGR0Sm5cA/o.jpg', 'name': 'Bryan L.'}",CdX6Nx2am3A03UhshGkudA,gUzt_MEfMJMvFyuNEK2gPg,Bryan L.
eQtXZwb8PzOmCon2TBsIMQ,https://www.yelp.com/biz/malta-beef-club-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=eQtXZwb8PzOmCon2TBsIMQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,This is a wonderful family owned Brazilian steakhouse. They have dry aged meat options which make the meat extremely flavorful and tender. I also loved the...,5,2020-11-04 09:27:51,"{'id': 'AKOecHbQJJVyCt5jkIfIXw', 'profile_url': 'https://www.yelp.com/user_details?userid=AKOecHbQJJVyCt5jkIfIXw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/TJIP8w3PK5uPPllVQU1_LQ/o.jpg', 'name': 'Deanie H.'}",46IwUMOQ5lciuQZum0An9g,AKOecHbQJJVyCt5jkIfIXw,Deanie H.
kcQBkLH_xc6nAH1vqOK7FA,https://www.yelp.com/biz/malta-beef-club-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=kcQBkLH_xc6nAH1vqOK7FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Really really good burgers! They're juicy and cooked perfectly. They also have a nice wine selection and a tasty sausage appetizer. I hear the steaks are...,5,2022-01-21 05:13:42,"{'id': 'RD365MaKbCCjpZQ2KkxROg', 'profile_url': 'https://www.yelp.com/user_details?userid=RD365MaKbCCjpZQ2KkxROg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/hOEP0hehyc9IKkrjZGt9ew/o.jpg', 'name': 'Alex H.'}",46IwUMOQ5lciuQZum0An9g,RD365MaKbCCjpZQ2KkxROg,Alex H.
uxhK4umBRJVPeoHdwEuX3Q,https://www.yelp.com/biz/malta-beef-club-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=uxhK4umBRJVPeoHdwEuX3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"This place started out as a butcher shop, but is now a great restaurant as well.  Around the corner from a partner's new office, so I'm quite likely to...",5,2019-11-22 20:46:51,"{'id': 'pEvhyxL7YAGrYsKB29VJvg', 'profile_url': 'https://www.yelp.com/user_details?userid=pEvhyxL7YAGrYsKB29VJvg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/KRKXaS9RErF_xzGSkX-qeA/o.jpg', 'name': 'Ryan L.'}",46IwUMOQ5lciuQZum0An9g,pEvhyxL7YAGrYsKB29VJvg,Ryan L.
Ff0fRt2fLsZDI0Gy0EruPw,https://www.yelp.com/biz/zuka-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Ff0fRt2fLsZDI0Gy0EruPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Chef Ludmilla Soeiro is amazing she provides the best customer service and is only serving the highest quality food when ordering she is a very famous chef...,5,2015-12-30 09:24:10,"{'id': 'I7NPz10pwP7gsj3C3OknQw', 'profile_url': 'https://www.yelp.com/user_details?userid=I7NPz10pwP7gsj3C3OknQw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/GOB5zts4vi8upQNvSbiUng/o.jpg', 'name': 'George P.'}",n_9pJJMi5MFbKSCtcvsgpg,I7NPz10pwP7gsj3C3OknQw,George P.
9BknTejpy-spUHhvML5CLg,https://www.yelp.com/biz/zuka-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=9BknTejpy-spUHhvML5CLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,My favorite restaurant in Rio. The ambience is awesome. We started with the famous crispy gnocchi that I thought was good but nothing special. For entree we...,5,2018-01-01 18:25:50,"{'id': 'h9Odn2y78bGz1m3kM-ETvQ', 'profile_url': 'https://www.yelp.com/user_details?userid=h9Odn2y78bGz1m3kM-ETvQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_mz2BmyZ8xNDd_yJkKUQqQ/o.jpg', 'name': 'Secil A.'}",n_9pJJMi5MFbKSCtcvsgpg,h9Odn2y78bGz1m3kM-ETvQ,Secil A.
vLjqDGziMXgl3PjmuIz6uA,https://www.yelp.com/biz/zuka-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=vLjqDGziMXgl3PjmuIz6uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Gorgeous ambiance, open kitchen, and steep prices make Zuka an excellent fancy dinner spot. Those in search of a formidable dining experience will not be...",4,2016-03-15 12:45:54,"{'id': 'RgDVC3ZUBqpEe6Y1kPhIpw', 'profile_url': 'https://www.yelp.com/user_details?userid=RgDVC3ZUBqpEe6Y1kPhIpw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/MPIOsWVjVXE7_VilIzXJiQ/o.jpg', 'name': 'Monica S.'}",n_9pJJMi5MFbKSCtcvsgpg,RgDVC3ZUBqpEe6Y1kPhIpw,Monica S.
PVPF6-xlbRvm-v1qP63Azw,https://www.yelp.com/biz/mau%C3%A1-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=PVPF6-xlbRvm-v1qP63Azw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"The rooftop. We had a quick coffee, it was good. Not so many options, we wanted some fruit from the menu but they didn't have. Pricey too.

La terraza....",3,2019-04-20 20:24:35,"{'id': 'rXhwl09R9f6aiZtqxEImKA', 'profile_url': 'https://www.yelp.com/user_details?userid=rXhwl09R9f6aiZtqxEImKA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/MmyQi2e_uizTTmXnXo0p8A/o.jpg', 'name': 'Marian M.'}",W7-YfbhD8SnQspDMtmEGcA,rXhwl09R9f6aiZtqxEImKA,Marian M.
