id,name,is_closed,review_count,rating,price,distance,category,review_id,text,review_rate,restaurant_id,user_id,sentiment
rYIVRxEYK9-fcR6EBUzjhw,Irajá Gastrô,0,23,4.0,3,6373.938205426152,Brazilian,OKcZ-okLlUjRSeEYapZSDw,"Perfeito! Do ambiente, à frequência, até é claro à comida! 
Pedimos de entrada uns bolinhos de queijos. Super crocantes deliciosos.
Como prato principal eu...",5.0,rYIVRxEYK9-fcR6EBUzjhw,YvbR2thMIk0kbPLXjXggrg,0.3333333333333333
rYIVRxEYK9-fcR6EBUzjhw,Irajá Gastrô,0,23,4.0,3,6373.938205426152,Brazilian,6e-hFQZ55UjyrB8VC166yQ,GREAT FOOD NOT SO GREAT EXPERIENCE. We waited for more than a hour to be seated. So we decided to order some house version of gin tonic. I didn't like it....,4.0,rYIVRxEYK9-fcR6EBUzjhw,s05rWlzPH1A0grUqZcH61A,0.7000000000000001
rYIVRxEYK9-fcR6EBUzjhw,Irajá Gastrô,0,23,4.0,3,6373.938205426152,Brazilian,ygnfskM0a4hLkHW77Wqopg,A wonderful experience - the food was spectacular and the staff were incredibly attentive. Definitely worth visiting!,5.0,rYIVRxEYK9-fcR6EBUzjhw,ZhIkSaV60Dw05NPykxkjHA,0.59375
WYmZDSwt4D56OfxtNPqaVw,Nova Capela,0,25,4.0,2,7775.043810347885,Beverages,yodmR1uAnmGbKogld4waaw,I came here back in May when I was in Rio. The food here is fantastic. Definitely would recommend the lechón (I don't remember how to say that in Portuguese...,5.0,WYmZDSwt4D56OfxtNPqaVw,OJgWVLzyvdwTaNq2N2JuaQ,0.13333333333333333
WYmZDSwt4D56OfxtNPqaVw,Nova Capela,0,25,4.0,2,7775.043810347885,Beverages,2ZyvKxhNFn9Hx6Nsgh_YzQ,Came here during a food tour to try out some things. We had their cod fritters and they were amazing! Perfectly cooked and crispy and a good ratio of fish...,5.0,WYmZDSwt4D56OfxtNPqaVw,RWXyoD4R_Hap4Hqft3oncA,0.8166666666666668
WYmZDSwt4D56OfxtNPqaVw,Nova Capela,0,25,4.0,2,7775.043810347885,Beverages,u8gPfxs9s6aoWtjnkZmEyA,Amazing authentic Portuguese food! You must get the bolinho de bacalhau. I could eat a whole meal of just this. It's the best in Brazil! I like it with the...,4.0,WYmZDSwt4D56OfxtNPqaVw,DG8KlNP7ArYesQb2AGUHng,0.60625
sbGe6O325Kh84KX-SJn-3A,Braseiro da Gávea,0,33,4.5,2,5237.738696381855,Brazilian,KtzDVJwE77kTMWS4qA-_oA,"I don't think you guys understand how ICONIC this restaurant was. During my recent vacation to Rio de Janeiro, I had the pleasure of dining at This local...",5.0,sbGe6O325Kh84KX-SJn-3A,ynngVr1WIYxSNI-SqqbyiQ,0.16666666666666666
sbGe6O325Kh84KX-SJn-3A,Braseiro da Gávea,0,33,4.5,2,5237.738696381855,Brazilian,TyfRI6rF-k-5SbhYyXcfeQ,The meal was absolutely amazing! The meat was perfectly cooked and the side dishes were very well seasoned! There was plenty of food (definitely enough for...,5.0,sbGe6O325Kh84KX-SJn-3A,zEFvs9OUYzsGAkM_l208oA,0.4525
sbGe6O325Kh84KX-SJn-3A,Braseiro da Gávea,0,33,4.5,2,5237.738696381855,Brazilian,j2Kb7TyWsQen7SElovNKaw,Amazing picanha and fries (it's all I ever get) served medium rare with perfect seasoning.  This is an indoor/outdoor local place that is always packed even...,5.0,sbGe6O325Kh84KX-SJn-3A,8tdpq4NS0rd9c0eyy9M2lA,0.47500000000000003
7joH9S1HCETJWTHrtvyKnQ,Espaço 7zero6,0,6,4.0,4,7051.770204755538,Entertainment,4Ac92TNW5lIFnxPB1FLYqA,"Worst risotto of my life.   Ordered vegetarian risotto directly with restaurant - tasted horrible.  Plain, no flavor - and very slow take out service.  (Was...",1.0,7joH9S1HCETJWTHrtvyKnQ,Atjo0vHTzROLfv5U1LPvmA,-0.5008571428571429
7joH9S1HCETJWTHrtvyKnQ,Espaço 7zero6,0,6,4.0,4,7051.770204755538,Entertainment,zC954HTSKNIxflpGH0DWcQ,I came here for their Easter brunch with my mother-in-law and my fiancé and we had a great experience. The service was amazing. Our champagne glasses were...,5.0,7joH9S1HCETJWTHrtvyKnQ,SKMGhF_bG1KqDoaDKFlkXw,0.7000000000000001
7joH9S1HCETJWTHrtvyKnQ,Espaço 7zero6,0,6,4.0,4,7051.770204755538,Entertainment,6wyuAtnZP_FVRwRkFHyACg,"All positive remarks! 
Amazing views of the city.  A little classy.  If I lived here i would take a special someone here.  

The entres might be pricey in...",5.0,7joH9S1HCETJWTHrtvyKnQ,8y461A3YuJLWeGyFVtiTjQ,0.23074675324675326
Z198lFYxauoatPZiEfZAFQ,Cantina da Praça,0,3,3.5,1,8164.894799325562,European,c_GAiuI_5U34GnpQnArshQ,"I Was referred to this restaurant by a good friend,so Sunday December 9,2018 while on vacation in rio I decided to try this place out after leaving the...",1.0,Z198lFYxauoatPZiEfZAFQ,BRDbUSCoI0kyh1b4ZpZ7_Q,0.7
Z198lFYxauoatPZiEfZAFQ,Cantina da Praça,0,3,3.5,1,8164.894799325562,European,WLXlbVlMEfnk8pvbvWoM5Q,"On corner, this indoor/outdoor cafe has excellent food at good prices.  Prompt and friendly service.  Sit outside to watch the passing parade of people.  I...",5.0,Z198lFYxauoatPZiEfZAFQ,DSh9j2ztl88mnGusOOwXig,0.36500000000000005
2_fgjchsfMuZrAuYuASVzQ,Barraca da Chiquita,0,13,4.0,1,8114.828777210117,Brazilian,NjiOfdqGs-mHwc-Av_wlDQ,"Initially, I was headed to dine at an Italian restaurant but saw Chiquita varied the way and it looked lively and full of people. There was a small wait but...",4.0,2_fgjchsfMuZrAuYuASVzQ,ti2pjyYHW25ZzrCg2pN5Eg,0.047272727272727265
2_fgjchsfMuZrAuYuASVzQ,Barraca da Chiquita,0,13,4.0,1,8114.828777210117,Brazilian,4TqdEVK5JH0aCk4TkfgbJA,"Wide selection of food and drinks, fun and friendly staff. They were able to accommodate separate checks for our party of 8.  Big birthday celebration came...",4.0,2_fgjchsfMuZrAuYuASVzQ,WcM4NlFr-Oog5lr0WhBp_Q,0.215
2_fgjchsfMuZrAuYuASVzQ,Barraca da Chiquita,0,13,4.0,1,8114.828777210117,Brazilian,ZRMOAYnhY_dWSHRcYu_ndQ,"Awesome restaurant! Tried the moqueca fish stew, the couscous with meat inside, the croqueta, the Alexander drinks and the ice cream with coconut amazing...",5.0,2_fgjchsfMuZrAuYuASVzQ,287YDYKELEL71qbCSU-z-Q,0.8
X2WUgOkYKN4vr2VSGfCKeA,Eleven Rio,0,5,4.0,4,5722.376727380964,European,Lavh4dZxdf1SUiGWZ0G2Nw,Absolutely amazing and unforgettable experience! This is a 5 star restaurant in every single way. South America meets France in this exclusive and cozy...,5.0,X2WUgOkYKN4vr2VSGfCKeA,Mt97wbFODa3DnUAtfDhSTQ,0.3321428571428572
X2WUgOkYKN4vr2VSGfCKeA,Eleven Rio,0,5,4.0,4,5722.376727380964,European,gkZrdMqCeefPj6huzj51XQ,"Very disappointed. Showed up to the Ipanema location for our reservation yesterday and the restaurant was closed. There was no sign, no email canceling the...",1.0,X2WUgOkYKN4vr2VSGfCKeA,J2EveLmtQ9Z5AsdKoNb1aQ,-0.5375000000000001
X2WUgOkYKN4vr2VSGfCKeA,Eleven Rio,0,5,4.0,4,5722.376727380964,European,fkYk00OLthguExoNf_Kv0A,"After staying in Rio de Janeiro for over a week, I was beginning to think there isn't any 'fine dining' in town. However, my friend pointed me to this...",5.0,X2WUgOkYKN4vr2VSGfCKeA,nnrN42LDMMWk7Jq4gaWdLw,0.4166666666666667
l58Eo58MVxvKkUinoA9uZg,Quitéria,0,10,4.5,3,7524.692842189316,Brazilian,yt43KIe9oUWzkTOM4OWZLA,I thought that the food was delicious and what I was looking for in terms of authentic and local Brazilian food.,4.0,l58Eo58MVxvKkUinoA9uZg,eSlOI3GhroEtcbaD_nFXJQ,0.5
l58Eo58MVxvKkUinoA9uZg,Quitéria,0,10,4.5,3,7524.692842189316,Brazilian,tshjke7vSyE1RS2UMoeVaw,"Excellent value for money. We took the tasting menu with the wine paring. The menu is very influenced by Latin America, with plenty of fish and local...",5.0,l58Eo58MVxvKkUinoA9uZg,K-3j-T9tb16_P8W9GFz0ew,0.39999999999999997
l58Eo58MVxvKkUinoA9uZg,Quitéria,0,10,4.5,3,7524.692842189316,Brazilian,jt26ytuZPHNLanRnLD5XfQ,"Over priced and trying to be way more upscale than it could ever live up to. Pretty good but taste is mediocre at best. Also, they banned straws for some...",1.0,l58Eo58MVxvKkUinoA9uZg,UxWxqgweVe0h6ErioLGVag,0.3477272727272727
CFG4iJX7enIMg-SOTnGuPg,Massa,0,2,4.0,3,6108.944704843623,European,gWYoUjZxJOIqLETqerp-Pg,"While I liked  the milanesa de mignon, the pizza was average but nothing special. The risoto de camaroes grelhados didn't work - the octopus was great and...",3.0,CFG4iJX7enIMg-SOTnGuPg,RD365MaKbCCjpZQ2KkxROg,0.4017857142857143
svVJSeh-wQ4r7h0HGa1xzw,Veggie Govinda,0,11,4.5,2,8567.18990237605,Asian,KXeuOKzBWE-3WFtzDEZUJA,"Excellent special spot hidden away up a narrow staircase! Each day there are two choices, Indian or a pasta dish - go for the Indian! Includes juice, salad...",5.0,svVJSeh-wQ4r7h0HGa1xzw,gInTRiixEaCqeC-ZqSK_Kg,0.21949404761904762
svVJSeh-wQ4r7h0HGa1xzw,Veggie Govinda,0,11,4.5,2,8567.18990237605,Asian,mz1UzspSyH2vCs4hMiWwtw,"Amazing place to have lunch during the week. Healthy comfort food! Every day there are two dish choices, both vegetarian, one indian, one pasta. The fixed...",5.0,svVJSeh-wQ4r7h0HGa1xzw,RaKOfsOMRHdB7BB7VUmy-w,0.4416666666666667
iBOKncwqyvqLJxGqAxiTHQ,Gurumê Ipanema,0,12,4.0,1,7010.792971885448,Asian,H2yunWiO_h0_1SeqNqmoBg,"Overall a 4/5 experience. The food was amazing, a great combination of flavors. The sushi is tasty filled with ton of flavors. The drinks are refreshing and...",4.0,iBOKncwqyvqLJxGqAxiTHQ,WYAthTt-dOoDD3Sfdz7fSQ,0.4600000000000001
iBOKncwqyvqLJxGqAxiTHQ,Gurumê Ipanema,0,12,4.0,1,7010.792971885448,Asian,W8-_xQNwJSOi6FbXyc40mQ,I went there for lunch with my wife we were seated right away the servers were very very polite and attentive the food was excellent and we just had a...,5.0,iBOKncwqyvqLJxGqAxiTHQ,GVJoky0ezV8UiBBdPN7hjA,0.48642857142857143
iBOKncwqyvqLJxGqAxiTHQ,Gurumê Ipanema,0,12,4.0,1,7010.792971885448,Asian,Fm8LGd0hAWIMNOLxZUAtZg,"Never come here as two people, they say it will be faster for two people but they have only one table for two and u have to wait for hours. Bigger groups...",1.0,iBOKncwqyvqLJxGqAxiTHQ,VMHxs_6tn56BEFNlFDOyLg,0.0
fYiw1xs1W_Dtz1vLI2j6xA,Manoel e Juaquim,0,9,4.0,2,8278.077594599856,Type of Restaurant,UisWM6TCHrJ-gU4untdrzQ,"There was a soup that my friend ordered that was pretty good. That was it.

Everything else was a let down. The worst was the manager (maybe owner?) giving...",1.0,fYiw1xs1W_Dtz1vLI2j6xA,_tpzswb4NTS4bniz9aM1nQ,-0.0513888888888889
fYiw1xs1W_Dtz1vLI2j6xA,Manoel e Juaquim,0,9,4.0,2,8278.077594599856,Type of Restaurant,AKsWMqZDLnSjwJ8adTghBw,"This is an excellent Portuguese restaurant just off the boulevard in Copacabana Rio de Janeiro. 

I enjoyed the seafood spaghetti to no end! This dish was...",5.0,fYiw1xs1W_Dtz1vLI2j6xA,ECFPcA5tiKc5ZGu38MhR_g,0.8125
fYiw1xs1W_Dtz1vLI2j6xA,Manoel e Juaquim,0,9,4.0,2,8278.077594599856,Type of Restaurant,ZhHStmfXsfwODBqgcKpJng,Horrible don't do it! Your paying for the scenery not quality of food!! Calamari was old and rubbery. The risotto was old shrimp peas and parsley. Then...,1.0,fYiw1xs1W_Dtz1vLI2j6xA,6pV0pIPCk5Kr73tN-A-T5A,-0.26666666666666666
B_rF1RQA93fSqO6gAJh-Bw,Lima Restobar,0,24,4.5,3,6545.555967608536,Latin,FY4H--epZfKR-A9hAT_Z1g,Yelp did not disappoint in Brazil! We were on a week trip in Rio and I was sick of feijoadas and wanted to some good ol' Peruvian food. We found this...,5.0,B_rF1RQA93fSqO6gAJh-Bw,bE61L6LcPmGKQqoB0dFL-g,-0.007142857142857173
B_rF1RQA93fSqO6gAJh-Bw,Lima Restobar,0,24,4.5,3,6545.555967608536,Latin,7-Vz629YEurJWrDnIlN3MQ,"For light and fresh dinner I reccomend the ceviche variaty that includes 3 different types. Try to pick one you cant imagine how it would taste.

Great...",4.0,B_rF1RQA93fSqO6gAJh-Bw,uiSM831U4Ly0xkLl2pLDVw,0.375
B_rF1RQA93fSqO6gAJh-Bw,Lima Restobar,0,24,4.5,3,6545.555967608536,Latin,s6hLMaQk2SbADQPhMPPLjw,"5 stars for their classic ceviche (I get it with no onion and extra pimenta)
5 stars for their pisco sour
4 stars for the restaurant's ambiance 
3.5 stars...",4.0,B_rF1RQA93fSqO6gAJh-Bw,SKMGhF_bG1KqDoaDKFlkXw,0.005555555555555545
9bVDU1o8y4wZ-PP_4cHsFg,Le Blé Noir,0,15,4.5,3,8160.918132821855,European,K5bKsor64FOC2VTUwqwPUw,"French crepe place that's very unassuming.  Pleasant surprise of the quality of my crepe.  
I ordered the Fréhel crepe. Shrimp with grapes and mushrooms. My...",5.0,9bVDU1o8y4wZ-PP_4cHsFg,Ijet0t7rwI3vpjhxP-gYow,0.3111111111111111
9bVDU1o8y4wZ-PP_4cHsFg,Le Blé Noir,0,15,4.5,3,8160.918132821855,European,TLHW5ePKFRyGxSRm5wcSDA,"Came back about a month ago, still the best restaurant in Rio! Gotta get the fig crape, it's the best!",5.0,9bVDU1o8y4wZ-PP_4cHsFg,EO2cl_YjraxgQeHqfdW7hQ,0.6666666666666666
9bVDU1o8y4wZ-PP_4cHsFg,Le Blé Noir,0,15,4.5,3,8160.918132821855,European,C9-edLFbkfw1Z_TBtjsBZQ,Really nice little restaurant.  Service was good and my crepe was excellent and had a crust I guess you could call it unlike any other I had before.  Lots...,5.0,9bVDU1o8y4wZ-PP_4cHsFg,wry-M-L7bKJrrrM8fs32IQ,0.39749999999999996
frfJV0ySmUIaJTSce_OsIg,Dom Cavalcanti,0,3,5.0,3,7285.858134619727,Brazilian,QvWAUVNej0FD5J-iyC_Pig,"The prices are fair, and the portions are huge. I eat a lot and I shared my dish with a friend and we both were full. I had the kiwi caiperhnha, great...",5.0,frfJV0ySmUIaJTSce_OsIg,QU8KEUAgcy8FWiHjwTlTKQ,0.5625
frfJV0ySmUIaJTSce_OsIg,Dom Cavalcanti,0,3,5.0,3,7285.858134619727,Brazilian,TbCe-5W1IYKHQOhuG9EY6A,I will still give this place a five stars despite the difficulty of effective communication...we didn't understand a word of Portuguese so you can imagine...,5.0,frfJV0ySmUIaJTSce_OsIg,_jDOtO_Bo_htc2Wu3spZEw,0.6
NPd_Y2EE12QlvxRV9jiNcg,Gracioso,0,2,4.5,2,8200.635552467602,European,lx2gZeQo5KIvW6wg8ui1Vw,If you're looking for a good cold beer (great variety of craft brazilian beers) near the port  area and near the pedra do sal's samba or for a good lunch...,5.0,NPd_Y2EE12QlvxRV9jiNcg,iQIDLFj03-5eL0dwPhVFUQ,0.3
6DkYtw8FIMGGysdafYKjaA,Santa Satisfação,0,3,4.5,2,6379.327785911097,Fitness,-jRAaoItF7KBJXuhBrElHg,"Never fails, Santa Satisfação delivers! We went here post Leblon Bloco and were able to snag a seat inside with a tiny bit of air conditioning (although it...",4.0,6DkYtw8FIMGGysdafYKjaA,wZG2xlICfUkJiY1NdPJH2A,0.2708333333333333
6DkYtw8FIMGGysdafYKjaA,Santa Satisfação,0,3,4.5,2,6379.327785911097,Fitness,pRDvlFPfhSaqYgPxXyslQw,"Attentive service, delicious food. Selected wines. They even discriminated between grana padano and parmigiano, thus earning 5/5 stars. Make sure to...",5.0,6DkYtw8FIMGGysdafYKjaA,aQBqDC47Tg8CWvwJaYbm2g,0.6333333333333333
Pb3VlbNUVXkDpjeEXKgohw,Yeasteria Ponto Cervejeiro,0,8,5.0,3,2345.3890162993184,Beverages,2eJKr8DuR872XtIR7gQ2-A,"I went here to meet some friends on a Tuesday, it was very nice and slow thank god cause I hate places that are so packed that I cant even hear my thoughts....",4.0,Pb3VlbNUVXkDpjeEXKgohw,3GXPuSZNRB7l-EB7LU4IDg,-0.10666666666666669
Gc75PyRsFrV9uIt4rMdXRw,Aconchego Carioca,0,16,4.5,2,4777.449426177091,Brazilian,XQOojk6qIPTUehebHgJ4lA,I think my expectations were too high. I'd give the restaurant special (bolinhos) a 5/5. Perhaps these also raised my hopes for the rest of the meal. Our...,3.0,Gc75PyRsFrV9uIt4rMdXRw,8AdRSrxADliH88HB30B-3Q,0.25857142857142856
Gc75PyRsFrV9uIt4rMdXRw,Aconchego Carioca,0,16,4.5,2,4777.449426177091,Brazilian,RZiTmeUv5hcAlHXWEvyBtA,"If you're contemplating stopping here, stop hesitating and do yourself a favor and come in. We came here for lunch after a conference and we were not...",5.0,Gc75PyRsFrV9uIt4rMdXRw,RWXyoD4R_Hap4Hqft3oncA,0.0
Gc75PyRsFrV9uIt4rMdXRw,Aconchego Carioca,0,16,4.5,2,4777.449426177091,Brazilian,y4EeFQdFSRljzcv27aJVwQ,"Typical Brazilian food, simple in style, but rich in taste. The ""main attraction"" is the bolinho de feijoada - and I'll validate that. It is a must. It...",5.0,Gc75PyRsFrV9uIt4rMdXRw,Y0sawfZ7c_M9b4JeXf-QYw,0.09375
rAt9rExO-prU92UXcXe73w,Azteka,0,42,4.0,2,7913.316343603717,Latin,HPyEX-bGIFnrmtulWOx20A,"The first place in Brazil where they had JALAPENOS!
I didn't think that it would be hard to find a restaurant with jalapenos, even Dominoes doesn't offer...",4.0,rAt9rExO-prU92UXcXe73w,y975lu1oBjpW47TT1QdFHQ,0.010416666666666657
rAt9rExO-prU92UXcXe73w,Azteka,0,42,4.0,2,7913.316343603717,Latin,a5grzRvK_zlWWUkgj8CwcA,"This is a gem in Ipanema.  Very small, a dozen tables- and very casual. Their luncheon specials are delicious bargains.  Finally decent guacamole!Their...",5.0,rAt9rExO-prU92UXcXe73w,DSh9j2ztl88mnGusOOwXig,0.04791666666666664
rAt9rExO-prU92UXcXe73w,Azteka,0,42,4.0,2,7913.316343603717,Latin,ZFAUJ7fgspMnjQMUYxwHSQ,Oh Azteka! I had a friend come here a few weeks ago and said she waited 3 hours for her order and they still messed it up. I thought it might be due to the...,3.0,rAt9rExO-prU92UXcXe73w,wZG2xlICfUkJiY1NdPJH2A,-0.1625
zczzXbq0UqPYZoGgZo6e7A,Botequim Informal,0,25,4.0,2,8265.459412605058,Brazilian,0zrVj3vKrPiRDsRy6gVNzg,"Every time I've passed this place on other days, it's busy. On a Saturday night, this was the only place near me that appeared to be very busy so I said to...",5.0,zczzXbq0UqPYZoGgZo6e7A,uNSoeI8ztQiYmqd2fQz3-w,0.041
zczzXbq0UqPYZoGgZo6e7A,Botequim Informal,0,25,4.0,2,8265.459412605058,Brazilian,Hnumx4beSzMfGhLxPuvy7A,This restaurant has really become one of my favorite places to dine at while traveling to Rio. We got the feijoada and it was incredibly good. If you like a...,5.0,zczzXbq0UqPYZoGgZo6e7A,__Swv0yE4OHhQ8gEP9tHQA,0.4666666666666666
zczzXbq0UqPYZoGgZo6e7A,Botequim Informal,0,25,4.0,2,8265.459412605058,Brazilian,9ZQPK5q_dkCBHUdC-TJovQ,"We have come here multiple times for happy hours and now with the World Cup to sit back, relax and cheer on the games with their 3 TVs. 

Its not that big...",4.0,zczzXbq0UqPYZoGgZo6e7A,52R6YBCMU0yycOHKcnTXhA,0.2
ABAe8NZKg-L7a0ItiCEq1Q,Aloha,0,3,4.5,2,13251.464044040573,Type of Restaurant,LVBH0JosFw8fSRDPGu0uuQ,"Although I never tried their pizza, my friends have only good things to say about it. 

Usually I have lunch there. 
You won't find plenty of options, but...",4.0,ABAe8NZKg-L7a0ItiCEq1Q,h32-KvTtVN5LNkI-B-nR0A,0.15
aw-SfAuRrT828oV3ppRiDQ,Bar do Mineiro,0,53,4.0,2,7081.469059053719,Brazilian,EUL3zVItI46Vs3ZF3q1dbg,Wonderful spot to stop by for drinks and / or food in Santa Teresa! Bar do Mineiro was already bookmarked before I visited and was also recommended by a...,5.0,aw-SfAuRrT828oV3ppRiDQ,TMd_Jg0qhBL3PWqje9lnPA,1.0
aw-SfAuRrT828oV3ppRiDQ,Bar do Mineiro,0,53,4.0,2,7081.469059053719,Brazilian,KohxH8t4iXQ8nytZK6gDag,"Nice option in Santa Teresa for a quick bite and a few beers. Located in a great area to bar hop. It's small and crowded when we are there with great vibes,...",3.0,aw-SfAuRrT828oV3ppRiDQ,KKHwNzxmz3OXkZRyV75r6A,0.34722222222222227
aw-SfAuRrT828oV3ppRiDQ,Bar do Mineiro,0,53,4.0,2,7081.469059053719,Brazilian,rR2-NZp1agY3RpFheFNaHg,"Delicious. Lovely eclectic decor & neighborhood ambiance. Friendly service. 

We ordered the feijoada, the oxtail, and the fried fish. Feijoada came with...",5.0,aw-SfAuRrT828oV3ppRiDQ,QpfNGJ9G6SLeHtGrejyiig,0.625
tlutqWIuALEsrW6-HzTo8A,La Carioca Cevicheria,0,18,4.5,2,7069.999081752339,Latin,J4xFmd1Zf5G9YArgI8GjNw,"Great ceviche

We got the ceviche Tahiti (my fav - was made with coconut milk) and the Mexicano (solid)

Had a pisco sour (very well done) and a michelada...",4.0,tlutqWIuALEsrW6-HzTo8A,UPNuvW7y6aVwhKK5z6eTJw,0.21250000000000002
tlutqWIuALEsrW6-HzTo8A,La Carioca Cevicheria,0,18,4.5,2,7069.999081752339,Latin,S1hFBAYenD4nkEg8J-hQUQ,After going to three restaurants and being disappointed at their menus I stumble upon this corner street gem. This place is amazing!! Great fast and...,4.0,tlutqWIuALEsrW6-HzTo8A,UxWxqgweVe0h6ErioLGVag,0.22750000000000004
tlutqWIuALEsrW6-HzTo8A,La Carioca Cevicheria,0,18,4.5,2,7069.999081752339,Latin,C6OdObcESM0TyBkiXaTrng,We walked around looking for a reasonably priced restaurant and stumbled into this place. I tried the white fish coconut ceviche called Tahiti (see...,4.0,tlutqWIuALEsrW6-HzTo8A,wZG2xlICfUkJiY1NdPJH2A,0.1
HePWjKLblVLhBlWqCRFkxA,Mamma Jamma,0,37,4.5,2,5112.016978357892,Type of Restaurant,mHhqBqQOO9XzLlOnVC04sQ,Best pizza ever! Everybody should try the dulce de leche with white chocolate and almonds. Perfect!,5.0,HePWjKLblVLhBlWqCRFkxA,_yIWlbHg-ndJChazgMDNig,0.6666666666666666
HePWjKLblVLhBlWqCRFkxA,Mamma Jamma,0,37,4.5,2,5112.016978357892,Type of Restaurant,u6KZfTZPjNEekiD9vOEXXw,Brazilians can't make pizzza like Italians???...slapme into reality cause this has to be the best pizza I've ever had in my life.  No it is.  New York be...,5.0,HePWjKLblVLhBlWqCRFkxA,mdoCfvfZ-AP9NUk0S8WFbA,0.5681818181818181
HePWjKLblVLhBlWqCRFkxA,Mamma Jamma,0,37,4.5,2,5112.016978357892,Type of Restaurant,bT52XCiWDE1ZlZSTK3vwXg,Family agreed that this was the best pizza we've ever had anywhere! Deliver was fast. Note that the individual pizzas aren't per-sliced.,5.0,HePWjKLblVLhBlWqCRFkxA,NJKMKfXaCmFuaYJlgLN0-w,0.39999999999999997
MK-bX9vJrrLwOrs8WjOtxw,Empório Grão e Cia,0,4,5.0,1,7640.061935837312,Type of Restaurant,RFrkqJfM_NzvzVlZL8mxXg,I am LONG overdue for a review on this place. I have been going here for over a year now and it is just wonderful. Since Brazil doesn't really have the same...,5.0,MK-bX9vJrrLwOrs8WjOtxw,SKMGhF_bG1KqDoaDKFlkXw,0.2875
MK-bX9vJrrLwOrs8WjOtxw,Empório Grão e Cia,0,4,5.0,1,7640.061935837312,Type of Restaurant,-oY21RLO5Tn4MikbN9IFCQ,"It is very ""Ipanema"". A fusion of high quality gourmet products, a great selection of wines and beers and an addition of a very special food truck every...",5.0,MK-bX9vJrrLwOrs8WjOtxw,QtwcxQ8Uez29iIziMSf3Sw,0.40607142857142864
MK-bX9vJrrLwOrs8WjOtxw,Empório Grão e Cia,0,4,5.0,1,7640.061935837312,Type of Restaurant,JQIilUAD9kxK6J68I1RH4A,"Very pretty store with tons of cute, gourmet foods- locally made artisanal chocolates, coffee, locally made jams. The best part was that the owners were...",5.0,MK-bX9vJrrLwOrs8WjOtxw,brKbLuc3ZkfUdpnU68oPcw,0.365
rXTisvO4YY35ImbgFw57mA,Bangalô,0,14,4.0,2,10802.189266084964,Brazilian,1U7XuuQMdzDT2b13C_GTwQ,"The ambience is perfect. Service is superb. Wine choice is on point. Food is freaking amazing. I can't say enough about this place. The owner, Barbara, is...",5.0,rXTisvO4YY35ImbgFw57mA,s2RFAqhOr2ZWZCjD_4v7CA,0.65
rXTisvO4YY35ImbgFw57mA,Bangalô,0,14,4.0,2,10802.189266084964,Brazilian,O1rSHiXSG_0ehAqKvzlenA,Best food in Brazil. The owner is present and assures your dining experience is exquisite. The staff is friendly and knowledgeable:) would definitely recommend!,5.0,rXTisvO4YY35ImbgFw57mA,Fg9K9tpF2RbRh-lPdOPlmg,0.4791666666666667
rXTisvO4YY35ImbgFw57mA,Bangalô,0,14,4.0,2,10802.189266084964,Brazilian,FS_l9UWagDCiABqbVvq3dA,"Messi dark place that looks dirty when you get in. The shrimp part of the menu is the good one. Do not expect clean and good service. You will wait. Well, I...",2.0,rXTisvO4YY35ImbgFw57mA,zGRNveEsuO6qE-rNQcOg1g,0.2033333333333333
lkiS6kLl8KaVcw0rc0ugRA,Casa da Suíça,0,4,5.0,3,7928.692299724832,Type of Restaurant,iuf_hN3WwpPmuaf1KAvgoQ,"incredible food, i would recommend ordering the fondue de carne and the raclette. The restaurant is inside the swiss consulate in Gloria. The service is...",5.0,lkiS6kLl8KaVcw0rc0ugRA,ngjc5Nq3N0HemfqLZ1xLFA,0.9
fFjbODoUPP8_jj5z2c9vzA,Cais do Oriente,0,8,4.0,4,8872.698700071576,Type of Restaurant,HaFJjF5KOtgDuLF2u77b8g,"We had one of the best meals of our trip here!

Came here the night before New Years Eve, around 6 pm. The place was empty but we had a lovely experience....",5.0,fFjbODoUPP8_jj5z2c9vzA,CBBFm6xMF-mhqhxMUPgyow,0.38409090909090904
fFjbODoUPP8_jj5z2c9vzA,Cais do Oriente,0,8,4.0,4,8872.698700071576,Type of Restaurant,ml-mCmXaOw_g8JSTYB2FZQ,"Went to lunch with colleagues, tried this place base on local recommendation.  Beautiful decor, exquisite atmosphere, disappointing experience.  Took almost...",2.0,fFjbODoUPP8_jj5z2c9vzA,xhMt_eNZukhX6LuQ_dybZg,0.08999999999999997
aNghIYSKmRufeOl953QfPg,Estação Baião de Dois,0,8,4.0,2,5183.866613864057,Brazilian,v4A4D61s5mVkVYvtuofgeQ,I highly recommend this place for drinks and local favors. We enjoyed some local beer (chop) and appetizers like fried yucca (aipim frito). Sit outside and...,4.0,aNghIYSKmRufeOl953QfPg,9SbMciOJf-MBNpAqnrmcnA,0.132
Y0v2ktKJIXrYhqEDoqSqug,La Bocca,0,5,4.5,2,7245.823148896288,European,5hX48Gfnb-3N5WZMU1CCzQ,I ate at La Bocca three times when I was in Rio during the Olympics.  The food was delicious.  I especially enjoyed the risotto and the pizza.  The service...,5.0,Y0v2ktKJIXrYhqEDoqSqug,HM-xwyrKd6zhWmHpS88kww,1.0
