id,url,text,rating,time_created,user,restaurant_id
_WWEyZOvENfhtTM6tEdpSQ,https://www.yelp.com/biz/roberta-sudbrack-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=_WWEyZOvENfhtTM6tEdpSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Roberta Sudbrack is now our favorite chef in Rio. She made a name for herself with gaining a Michellin star at this flagship restaurant. Although we've...,5,2016-02-15 05:36:44,"{'id': 'wZG2xlICfUkJiY1NdPJH2A', 'profile_url': 'https://www.yelp.com/user_details?userid=wZG2xlICfUkJiY1NdPJH2A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/y0jBkXl8pdKss6KFkaCraw/o.jpg', 'name': 'Naomi K.'}",6jGcCSYySrdwSs5MjQcf-g
lnLUg47M_a7Hq2hH2eFAgg,https://www.yelp.com/biz/roberta-sudbrack-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=lnLUg47M_a7Hq2hH2eFAgg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,The place matched my expectations. Nothing more or less. Quality food in an exquisite environment. Prepare to pay for it;),4,2015-05-16 17:59:57,"{'id': 'ASi8y5eV5l5v3oGfHsHv4g', 'profile_url': 'https://www.yelp.com/user_details?userid=ASi8y5eV5l5v3oGfHsHv4g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/WNjNG03dnoSmTSrAqMtTHQ/o.jpg', 'name': 'Nevbahar C.'}",6jGcCSYySrdwSs5MjQcf-g
V340o_7cGqQFjOZWacR9Tw,https://www.yelp.com/biz/roberta-sudbrack-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=V340o_7cGqQFjOZWacR9Tw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,This place is super famous in Rio. The concept is to provide you with a set of dishes (which you don't choose) in a highly exclusive setting.  In my view...,2,2014-04-17 00:01:55,"{'id': 'lpC7nYyt1LHulO-86dIATw', 'profile_url': 'https://www.yelp.com/user_details?userid=lpC7nYyt1LHulO-86dIATw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/aszd5DGKtSqny14bVOV1OA/o.jpg', 'name': 'Nuno S.'}",6jGcCSYySrdwSs5MjQcf-g
ulfZXH-Ih86vLUp4PzOlDw,https://www.yelp.com/biz/i-piatti-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=ulfZXH-Ih86vLUp4PzOlDw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Very nice Japanese ""all you can eat"". A lot of options, including ""potiguá-roll""  My favorite in the neighborhood.",4,2014-08-04 06:16:06,"{'id': 'B3sodb8FwWhtSjDg-4zDrA', 'profile_url': 'https://www.yelp.com/user_details?userid=B3sodb8FwWhtSjDg-4zDrA', 'image_url': None, 'name': 'Denis F.'}",5auxjUIwpNztfbHakMU_rg
T9ZqN852fKPm2hawkD1E8g,https://www.yelp.com/biz/anna-ristorante-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=T9ZqN852fKPm2hawkD1E8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"I had quite a pleasant experience at Anna. Even though we chose a seafood dish, we still wanted a red wine and couldn't decide on one they would be light...",4,2016-06-18 19:32:04,"{'id': 'SKMGhF_bG1KqDoaDKFlkXw', 'profile_url': 'https://www.yelp.com/user_details?userid=SKMGhF_bG1KqDoaDKFlkXw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/GjhuWOKBZcAFdYcTGGSS4g/o.jpg', 'name': 'Krystee M.'}",JjjshevKkE-rWPpUeXF_7Q
8YLIndwpRaw7P6yVEOHnTw,https://www.yelp.com/biz/bagatelle-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=8YLIndwpRaw7P6yVEOHnTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"I was going to give it 1 star but I decided to change in the last minute. Let me tell you why: We arrived to Bagattelle at 9pm, we had reservations. The...",3,2019-04-22 04:55:38,"{'id': 'rXhwl09R9f6aiZtqxEImKA', 'profile_url': 'https://www.yelp.com/user_details?userid=rXhwl09R9f6aiZtqxEImKA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/MmyQi2e_uizTTmXnXo0p8A/o.jpg', 'name': 'Marian M.'}",d7nIUaHYId_DioYtu8KxRg
79Rj0wtkDxW0kOE840epFg,https://www.yelp.com/biz/bagatelle-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=79Rj0wtkDxW0kOE840epFg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"5 continents, 85 + counties, countless 5 star Restaurants and this by far had the worst Hostess I ever meet. That says a lot and by having an establishment...",1,2017-08-06 11:55:41,"{'id': 'YW1z44wb2pnLaemb54meAA', 'profile_url': 'https://www.yelp.com/user_details?userid=YW1z44wb2pnLaemb54meAA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/9vBKN1LgyQHnAuf2Gyy8yg/o.jpg', 'name': 'Christian C.'}",d7nIUaHYId_DioYtu8KxRg
ETysXZuebXkAgql2a2cjRQ,https://www.yelp.com/biz/intihuasi-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=ETysXZuebXkAgql2a2cjRQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,If you are in Rio and need a break from moqueca and feijhoada try out this Peruvian restaurant.,3,2015-01-07 06:02:46,"{'id': 'vbE3Ynwuja-jJOaEMrvLyw', 'profile_url': 'https://www.yelp.com/user_details?userid=vbE3Ynwuja-jJOaEMrvLyw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/7uN83RaPdqpeE_JsTjI-EA/o.jpg', 'name': 'Luca D.'}",eewiUyJcMqPJnH07NaxoKQ
6Pu2OjJNRMtyQrYLQPkGaA,https://www.yelp.com/biz/intihuasi-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=6Pu2OjJNRMtyQrYLQPkGaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Nice service, great ceviche, but the most ludicrously overpriced restaurant. Michelin stars cost less for the same that we ordered.",2,2016-10-01 20:04:32,"{'id': 'jsnQHmb0ZgwihmC0IjU1OQ', 'profile_url': 'https://www.yelp.com/user_details?userid=jsnQHmb0ZgwihmC0IjU1OQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5GpcAzj0BGOpAkaURqfRqg/o.jpg', 'name': 'Daniel I.'}",eewiUyJcMqPJnH07NaxoKQ
UiN2MXeI0bPpxv81dtrcKA,https://www.yelp.com/biz/riba-rio-de-janeiro-3?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=UiN2MXeI0bPpxv81dtrcKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Came to Brazil to see my friend and came here to her favorite açai bowl location. The açai here by far was my favorite. They don't add any added sugar only...,5,2017-03-07 18:43:47,"{'id': '9EZ1aHS1eWlHE-7MfbLXog', 'profile_url': 'https://www.yelp.com/user_details?userid=9EZ1aHS1eWlHE-7MfbLXog', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/-6g5Ddhl5QRWVn5pYeIccg/o.jpg', 'name': 'Jahie K.'}",FTaTVJBM3YjnLRaVipQGhQ
JHyffDm87ZF76hUcnvBakQ,https://www.yelp.com/biz/flamb%C3%A9e-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=JHyffDm87ZF76hUcnvBakQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"This restaurant is located just around the corner from lots of noisy bars and restaurants. It doesn't look like much on the outside, but the inside is...",4,2016-04-09 20:58:44,"{'id': 'ZbgS4WttNQLyYn9zRD_htg', 'profile_url': 'https://www.yelp.com/user_details?userid=ZbgS4WttNQLyYn9zRD_htg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/8teOujcQgczAuwwtDZ8Tug/o.jpg', 'name': 'Ryan A.'}",HnqJSuGtWMGupswwkuTa9Q
MSsEMhvg93z6aO02w32qTQ,https://www.yelp.com/biz/flamb%C3%A9e-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=MSsEMhvg93z6aO02w32qTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Authentic historic German-French Flambe. Delicious 'pizzas'. Good well priced wine. Had the rodízio was circa 50. Nice selection of classic cheese and meat...,5,2017-07-19 18:08:19,"{'id': 'sqUVfVlRQal2tFmBT-S69g', 'profile_url': 'https://www.yelp.com/user_details?userid=sqUVfVlRQal2tFmBT-S69g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/0_abu2Xl2tL_xm_hsQokDg/o.jpg', 'name': 'Aramyees B.'}",HnqJSuGtWMGupswwkuTa9Q
W_WGr18kMBDDXZUv2NluBw,https://www.yelp.com/biz/italian-comfort-bbq-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=W_WGr18kMBDDXZUv2NluBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Wow - I mean wow! Great food and plenty of it at a reasonable price! The chef is the owner and pride is taken in everything about this place! If you are in...,5,2019-05-31 16:26:31,"{'id': 'auPCfJGGy_1vYOMk8vwvwg', 'profile_url': 'https://www.yelp.com/user_details?userid=auPCfJGGy_1vYOMk8vwvwg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Xs9Im1WhM1UW_3pawOMClg/o.jpg', 'name': 'George W.'}",FYec9rKRJt57WzhvI7serw
Gx04bSmhdEaeNMtYpakrWQ,https://www.yelp.com/biz/broz-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Gx04bSmhdEaeNMtYpakrWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"A friend of mine talked me into dining with her at Broz one evening.  She's got special dietary requirements, and it's not a place I would have chosen on my...",3,2016-12-07 11:34:19,"{'id': 'fwbvhXM-Mt-7oKwwwuun1g', 'profile_url': 'https://www.yelp.com/user_details?userid=fwbvhXM-Mt-7oKwwwuun1g', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/4AJFvJJZb2HvWYdk9EXQrg/o.jpg', 'name': 'Devina G.'}",zycIp_TqOFazLeyAI4eizg
jvuM5X908_CwTRUzrEl34g,https://www.yelp.com/biz/das-chefs-restaurante-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=jvuM5X908_CwTRUzrEl34g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"#vegan

The cutest little vegan restuarant in Copacabana. We came back twice to eat more!

The place is small and you basically sit on the street to eat. I...",5,2020-03-01 05:50:07,"{'id': 'oCKtbgKBtYb44q1zqqefNA', 'profile_url': 'https://www.yelp.com/user_details?userid=oCKtbgKBtYb44q1zqqefNA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/I46Wfs0hL1vYCjagFpb5vg/o.jpg', 'name': 'Rosalie C.'}",m7JP7PWx56HYw58B_xK4sg
VOtFPNrvfEdyXEGQyzf7FQ,https://www.yelp.com/biz/filet-e-folhas-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=VOtFPNrvfEdyXEGQyzf7FQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Filet e Folhas is a great option for a sit down meal in downtown Rio. They always have daily specials. Usually they are three or four options, where one of...",4,2015-06-24 09:09:22,"{'id': '52R6YBCMU0yycOHKcnTXhA', 'profile_url': 'https://www.yelp.com/user_details?userid=52R6YBCMU0yycOHKcnTXhA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/EmOTGVlZxFTXNIykdZHDZg/o.jpg', 'name': 'Luciana Y.'}",GefPkrIwqt9IuUGPUmWb9g
YeHwqXRQ7yvVLrvHUF8Qqg,https://www.yelp.com/biz/filet-e-folhas-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=YeHwqXRQ7yvVLrvHUF8Qqg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,It's probably the most crowded restaurant in the Rio's Downtown. If you don't get it until 11:45AM you won't get a seat. The service is ok but they try to...,4,2013-12-10 07:27:15,"{'id': '_PMqy6PQ5ZnDNpNVig4nNg', 'profile_url': 'https://www.yelp.com/user_details?userid=_PMqy6PQ5ZnDNpNVig4nNg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/m15kyAry10le7Umcp1rNHA/o.jpg', 'name': 'Willen S.'}",GefPkrIwqt9IuUGPUmWb9g
dAenrMYrdLthe49rIWcnVQ,https://www.yelp.com/biz/esta%C3%A7%C3%A3o-toledo-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=dAenrMYrdLthe49rIWcnVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Great fruit, salad and hot bar, and the opportunity to order the meat by chef - fillet mignon, steak, or another for price 4.89BR/kg. Working hours:...",4,2014-02-22 13:19:58,"{'id': 'sTdTqyE7ev9vy94TJ2iH-A', 'profile_url': 'https://www.yelp.com/user_details?userid=sTdTqyE7ev9vy94TJ2iH-A', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/7RfOA2Ja1c8ZIwtyM1ZP3g/o.jpg', 'name': 'Svetlana I.'}",nA6X7rCAUpj_ZEN4cJqD3g
kOm8RWXJMqApREaiQT-Jgg,https://www.yelp.com/biz/os-imortais-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=kOm8RWXJMqApREaiQT-Jgg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"A legit place for craft beer made in Brazil, with a good selection of food. 

Met a friend here for stronger beer than the usual lagers that the rest of...",5,2019-03-10 12:43:47,"{'id': 'UUicf1-Nqn_7GNU_4egWcg', 'profile_url': 'https://www.yelp.com/user_details?userid=UUicf1-Nqn_7GNU_4egWcg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/IQPMwlTD9G6hw_aRtjVRnA/o.jpg', 'name': 'Winlee W.'}",YwiV_oSmYK59lSgL-DQXRA
hJXAW8eDmyEL19mTNQj-ng,https://www.yelp.com/biz/os-imortais-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=hJXAW8eDmyEL19mTNQj-ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Definitely a dive bar...  The beer was cheap. $10R for a huge 600 ML beer. I went to the bathroom and they took my beer away and cleaned the table. I wasn't...,2,2018-02-06 07:36:41,"{'id': 'UdtjCmsaR_Er8mDZgGr6Qw', 'profile_url': 'https://www.yelp.com/user_details?userid=UdtjCmsaR_Er8mDZgGr6Qw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/OoNlKmT78kZn7VEEWfF8Gw/o.jpg', 'name': 'Ray P.'}",YwiV_oSmYK59lSgL-DQXRA
7jXPg1udfCCcNRushmoZGw,https://www.yelp.com/biz/gula-gula-rio-de-janeiro-3?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=7jXPg1udfCCcNRushmoZGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"AMAZING FOOD. I had the grilled salmon with fettuccine and it was the best salmon I've ever had. Their prices are not crazy high, and the service is great....",5,2016-05-30 10:30:51,"{'id': 'TGxlvGGHang35ZfFULG_PA', 'profile_url': 'https://www.yelp.com/user_details?userid=TGxlvGGHang35ZfFULG_PA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/y8VWLAF4KBQi8PDMsYXXPA/o.jpg', 'name': 'Janet V.'}",CgCOO9our5e9A5-vO3RGLA
naZHmENo3gwmE-3sNYfw1A,https://www.yelp.com/biz/serdani-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=naZHmENo3gwmE-3sNYfw1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Ok tasting food but smaller portions. Staff is friendly and doesn't speak English. Ample seating available,3,2023-09-06 15:31:44,"{'id': '711gsmiQOjOAHZP_0uJabw', 'profile_url': 'https://www.yelp.com/user_details?userid=711gsmiQOjOAHZP_0uJabw', 'image_url': None, 'name': 'Naveen N.'}",l6RhyuYP4afGlh9GWeAXtA
Zv6-1lBaaSkpzi6HDFYlCA,https://www.yelp.com/biz/serdani-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Zv6-1lBaaSkpzi6HDFYlCA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,I enjoyed this place after leaving Azumi hungry. Good stop for a hot snack & cold beer and caipis. Get the pastel de quiexo!!,4,2016-04-04 15:46:27,"{'id': 'QpfNGJ9G6SLeHtGrejyiig', 'profile_url': 'https://www.yelp.com/user_details?userid=QpfNGJ9G6SLeHtGrejyiig', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/jlkYDaKBkW1JMTCT9dgwYQ/o.jpg', 'name': 'Janet M.'}",l6RhyuYP4afGlh9GWeAXtA
ykh8SAt11I2YHsig4Y1AZw,https://www.yelp.com/biz/bar-do-c%C3%ADcero-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=ykh8SAt11I2YHsig4Y1AZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Amazing Moqueca and the boat ride was fun! 
Native New Yorker and would definitely recommend this experience!",5,2019-11-15 16:26:52,"{'id': 'H-TQ74IDNBJ_8w0FJ8mnsQ', 'profile_url': 'https://www.yelp.com/user_details?userid=H-TQ74IDNBJ_8w0FJ8mnsQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Dbstp85jlG_fHSrmrXisZg/o.jpg', 'name': 'John B.'}",mCoF0-CVWeDGc5gZXG4aTQ
K9Gl7ckcY7drKGGPdeE3jw,https://www.yelp.com/biz/bar-do-c%C3%ADcero-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=K9Gl7ckcY7drKGGPdeE3jw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,A notable seafood place but I had their picanha which was excellent. Switched the beans for salad but it wasn't anything special. The Brazilian broccoli...,5,2015-02-09 17:10:14,"{'id': '9VJa4yxtnLct0pN_1RcD_w', 'profile_url': 'https://www.yelp.com/user_details?userid=9VJa4yxtnLct0pN_1RcD_w', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/RmSipaVInPZaFFJlZsxZiQ/o.jpg', 'name': 'Jordan N.'}",mCoF0-CVWeDGc5gZXG4aTQ
DUI86VGTg4PzXK0dMWDQsg,https://www.yelp.com/biz/bar-do-lado-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=DUI86VGTg4PzXK0dMWDQsg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"You wouldn't know it just by its appearance (or name), but Bar do Lado offers a sushi menu outside of their standard fare and it's quite good! For those...",4,2015-04-13 18:41:06,"{'id': 'RgDVC3ZUBqpEe6Y1kPhIpw', 'profile_url': 'https://www.yelp.com/user_details?userid=RgDVC3ZUBqpEe6Y1kPhIpw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/MPIOsWVjVXE7_VilIzXJiQ/o.jpg', 'name': 'Monica S.'}",a2e8eodjtPoNoy0j_gm5Dw
HXQMtZkBYDuqhGGWama6fg,https://www.yelp.com/biz/bar-do-lado-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=HXQMtZkBYDuqhGGWama6fg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Only 3 stars purely on the time we went. Think if we went later It would be much better.. Kicks off around midnight they say.. 
Free wifi and a good crowd...",3,2013-10-15 16:09:44,"{'id': 'ShYvKmbisoxSMVzIuhg51w', 'profile_url': 'https://www.yelp.com/user_details?userid=ShYvKmbisoxSMVzIuhg51w', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/WnP2R_XDx7bWdwR6a-nBPg/o.jpg', 'name': 'Luisa S.'}",a2e8eodjtPoNoy0j_gm5Dw
Xdd4lyEWXzUsfUHOYJErjA,https://www.yelp.com/biz/bar-do-lado-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=Xdd4lyEWXzUsfUHOYJErjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Staying at this hotel while my husband and I are on vacation in Rio. Bar do Lago has a hip young professional scene with great service. Fun people watching!!,5,2015-03-21 18:29:59,"{'id': 'Df5pQdAJdg3_FEB8-DvWvA', 'profile_url': 'https://www.yelp.com/user_details?userid=Df5pQdAJdg3_FEB8-DvWvA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/Mo6rcltzrCh0onUEPpIw2Q/o.jpg', 'name': 'Andrea B.'}",a2e8eodjtPoNoy0j_gm5Dw
ZxPkWEKeDxGVJSRvR2WwQA,https://www.yelp.com/biz/del%C3%ADrio-tropical-rio-de-janeiro-16?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=ZxPkWEKeDxGVJSRvR2WwQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,healthy options and a great way to get some fresh veggies into your system after all the Brazilian meats and starch filled meals...,4,2016-04-12 09:44:12,"{'id': 'ywBdkPkMsdvhAiTjJN6cIQ', 'profile_url': 'https://www.yelp.com/user_details?userid=ywBdkPkMsdvhAiTjJN6cIQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/6cHA6uc5BmnpRNRcJgk80Q/o.jpg', 'name': 'Salina W.'}",LUtAXXFZeQNP_D1ZIiGljQ
SgtyZABYEFmQHMIPm18zPQ,https://www.yelp.com/biz/galitos-grill-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=SgtyZABYEFmQHMIPm18zPQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"We loved this spot for its tasty chicken which is also very affordable.
It's char broiled and served covered with various spicy souces to chose from. 

The...",4,2021-02-27 06:56:10,"{'id': 'FFQrRWzJ5zZl0KoqJVIEQw', 'profile_url': 'https://www.yelp.com/user_details?userid=FFQrRWzJ5zZl0KoqJVIEQw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/KfqRyJ4ZDBIwuTSN0EudPw/o.jpg', 'name': 'Nancy F.'}",d1OYCr_8yzClptZppOjUQw
FvyhIIraEVBYEdNbmIpmFA,https://www.yelp.com/biz/galitos-grill-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=FvyhIIraEVBYEdNbmIpmFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"The food and service was amazing!  I cant wait to Return I loved the fact that
The majority of
The staff were Brazilians!  I was able to speak a little...",5,2022-11-01 22:15:33,"{'id': 'ZzewBKJfgJquv7YhToD1jA', 'profile_url': 'https://www.yelp.com/user_details?userid=ZzewBKJfgJquv7YhToD1jA', 'image_url': None, 'name': 'Willie G.'}",d1OYCr_8yzClptZppOjUQw
-PUc_tyQ5NRHzuqh0MYq5w,https://www.yelp.com/biz/galitos-grill-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=-PUc_tyQ5NRHzuqh0MYq5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Straight up probably the best meal I've had in Brazil. So much so we visited 3 times. 

The star of the show is the charcoal grilled baby hen. Spit roasted...",5,2018-02-08 10:28:12,"{'id': 'YqZniLami3yOXF3CSVxaFQ', 'profile_url': 'https://www.yelp.com/user_details?userid=YqZniLami3yOXF3CSVxaFQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/GhYOTcJKDFo_CEA-LCJFdQ/o.jpg', 'name': 'Brian L.'}",d1OYCr_8yzClptZppOjUQw
XdceZDuD7ZB1m0p_s66Crw,https://www.yelp.com/biz/gero-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=XdceZDuD7ZB1m0p_s66Crw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"It is the italian place in the Fasano hotel, so you can imagine it is a bit overpriced. The service was a bit slow from time to time cause it was Saturday...",4,2022-09-29 04:25:21,"{'id': 'rXhwl09R9f6aiZtqxEImKA', 'profile_url': 'https://www.yelp.com/user_details?userid=rXhwl09R9f6aiZtqxEImKA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/MmyQi2e_uizTTmXnXo0p8A/o.jpg', 'name': 'Marian M.'}",7_wp9DhuFCVrYLrIJRI18A
j_aPZe4hoNO6nfi2FLBLKg,https://www.yelp.com/biz/gero-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=j_aPZe4hoNO6nfi2FLBLKg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,The service is good. The food is standard. We asked for a burrata which was dry and old. They charged it anyways. I don't think the place is worth it for...,2,2023-07-09 18:20:50,"{'id': 'GIgka6_e2tEJPhSrxIwOww', 'profile_url': 'https://www.yelp.com/user_details?userid=GIgka6_e2tEJPhSrxIwOww', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/KmtTpw55dsRLV-ouQmkKZw/o.jpg', 'name': 'Horacio J.'}",7_wp9DhuFCVrYLrIJRI18A
